"Dist Code","Year","State Code","State Name","Dist Name","RICE YIELD (Kg per ha)","WHEAT YIELD (Kg per ha)","KHARIF SORGHUM YIELD (Kg per ha)","RABI SORGHUM YIELD (Kg per ha)","SORGHUM YIELD (Kg per ha)","PEARL MILLET YIELD (Kg per ha)","MAIZE YIELD (Kg per ha)","FINGER MILLET YIELD (Kg per ha)","BARLEY YIELD (Kg per ha)","CHICKPEA YIELD (Kg per ha)","PIGEONPEA YIELD (Kg per ha)","MINOR PULSES YIELD (Kg per ha)","GROUNDNUT YIELD (Kg per ha)","SESAMUM YIELD (Kg per ha)","RAPESEED AND MUSTARD YIELD (Kg per ha)","SAFFLOWER YIELD (Kg per ha)","CASTOR YIELD (Kg per ha)","LINSEED YIELD (Kg per ha)","SUNFLOWER YIELD (Kg per ha)","SOYABEAN YIELD (Kg per ha)","OILSEEDS YIELD (Kg per ha)","SUGARCANE YIELD (Kg per ha)","COTTON YIELD (Kg per ha)"
"236","2002","12","Uttar Pradesh","Barabanki","2122.93","2760.07","731.46","0.0","731.46","1378.38","876.25","0.0","2392.86","922.08","801.6","879.81","645.16","160.0","818.6","0.0","0.0","333.33","0.0","0.0","789.47","4745.9","0.0"
"236","2003","12","Uttar Pradesh","Barabanki","2350.66","3029.42","868.89","0.0","868.89","1371.13","715.74","1000.0","2294.12","1073.3","949.18","911.16","679.25","157.89","792.62","0.0","0.0","333.33","0.0","0.0","773.09","4802.62","0.0"
"236","2004","12","Uttar Pradesh","Barabanki","2475.04","2634.69","838.38","0.0","838.38","1600.0","1505.39","0.0","2032.26","898.09","1197.21","886.85","822.22","176.47","823.97","0.0","0.0","333.33","3000.0","0.0","794.61","5410.91","0.0"
"236","2005","12","Uttar Pradesh","Barabanki","2325.04","2899.27","482.84","0.0","482.84","1511.63","1171.55","0.0","1846.15","906.25","1004.04","659.23","879.52","190.48","1149.22","0.0","0.0","500.0","0.0","0.0","1110.62","4944.06","0.0"
"236","2006","12","Uttar Pradesh","Barabanki","2068.68","2990.52","1121.05","0.0","1121.05","1505.38","685.88","0.0","2142.86","741.57","616.7","794.36","746.99","200.0","1264.47","0.0","0.0","500.0","1800.0","0.0","1207.92","5660.69","0.0"
"236","2007","12","Uttar Pradesh","Barabanki","1506.59","2984.79","877.89","0.0","877.89","1549.45","721.74","0.0","1857.14","1034.09","1132.47","777.78","580.25","117.65","1156.33","0.0","0.0","0.0","0.0","0.0","1102.23","5406.56","0.0"
"236","2008","12","Uttar Pradesh","Barabanki","2052.02","3068.55","0.0","0.0","735.77","1666.67","152.09","0.0","2428.57","1025.64","961.29","754.89","730.16","200.0","644.95","0.0","0.0","500.0","0.0","0.0","643.87","5072.65","0.0"
"236","2009","12","Uttar Pradesh","Barabanki","2302.89","3074.11","0.0","0.0","827.23","1685.71","595.66","0.0","2125.0","990.38","1053.69","735.17","659.57","86.96","809.22","0.0","0.0","500.0","0.0","0.0","793.66","5326.81","0.0"
"236","2010","12","Uttar Pradesh","Barabanki","2366.73","3243.45","1290.5","0.0","1290.5","859.38","888.42","0.0","2714.29","1159.09","897.96","764.35","500.0","217.39","1020.62","0.0","0.0","1000.0","0.0","0.0","994.08","5533.89","0.0"
"236","2011","12","Uttar Pradesh","Barabanki","2762.04","3503.5","1190.75","0.0","1190.75","1852.46","932.9","0.0","2905.66","1408.45","1095.24","709.5","585.37","227.27","663.94","0.0","0.0","0.0","1000.0","1333.33","657.26","5589.77","0.0"
"236","2012","12","Uttar Pradesh","Barabanki","3057.02","3716.03","1057.32","0.0","1057.32","653.85","776.65","0.0","2777.78","912.5","1039.22","689.3","1000.0","208.33","735.22","0.0","0.0","0.0","0.0","0.0","733.94","6028.72","0.0"
"236","2013","12","Uttar Pradesh","Barabanki","2857.92","3547.05","481.48","0.0","481.48","937.5","988.44","0.0","3000.0","370.97","771.08","535.96","805.56","138.89","449.06","0.0","0.0","1000.0","0.0","0.0","449.98","6124.49","0.0"
"236","2014","12","Uttar Pradesh","Barabanki","2760.06","2369.96","1080.36","0.0","1080.36","1224.14","863.1","0.0","1750.0","314.29","493.51","0.0","500.0","294.12","441.03","0.0","0.0","0.0","1666.67","0.0","0.0","5791.58","0.0"
"236","2015","12","Uttar Pradesh","Barabanki","2750.95","2973.03","933.33","0.0","933.33","533.33","638.44","0.0","2168.54","600.0","807.69","466.7","400.0","166.67","759.19","0.0","0.0","0.0","0.0","0.0","0.0","6020.0","0.0"
"236","2016","12","Uttar Pradesh","Barabanki","2726.0","3635.0","1216.82","0.0","1216.82","736.34","799.26","0.0","2770.49","1791.0","838.3","838.06","903.23","215.69","712.01","0.0","0.0","666.67","1222.22","0.0","0.0","7036.8","0.0"
"236","2017","12","Uttar Pradesh","Barabanki","2867.0","4022.0","724.86","0.0","724.86","1972.83","1869.38","0.0","2846.15","753.53","758.82","774.72","1011.11","296.97","819.99","0.0","0.0","0.0","0.0","0.0","0.0","7947.6","0.0"
"237","1988","16","Uttarakhand","Nainital","3064.26","2916.52","0.0","0.0","0.0","0.0","1126.58","1511.63","1352.94","1066.67","500.0","-1.0","1000.0","0.0","500.0","0.0","0.0","0.0","1000.0","927.01","854.98","5391.21","0.0"
"237","1989","16","Uttarakhand","Nainital","2970.96","2040.75","0.0","0.0","0.0","0.0","1192.31","1491.53","1142.86","642.86","666.67","418.38","1000.0","0.0","594.59","0.0","0.0","500.0","0.0","1669.81","584.73","6194.06","0.0"
"237","1990","16","Uttarakhand","Nainital","3065.18","2480.31","0.0","0.0","0.0","0.0","1241.63","0.0","1548.87","836.73","769.23","664.16","666.67","0.0","683.44","0.0","400.0","400.0","1000.0","1560.03","673.94","5686.07","0.0"
"237","1991","16","Uttarakhand","Nainital","3030.89","2966.78","0.0","0.0","0.0","750.0","1088.44","0.0","1482.27","985.71","1000.0","575.76","600.0","250.0","756.22","0.0","416.67","416.67","857.14","1536.3","1194.14","5928.5","0.0"
"237","1992","16","Uttarakhand","Nainital","2960.09","2444.44","0.0","0.0","0.0","0.0","1325.82","0.0","1177.97","699.19","700.0","704.8","800.0","200.0","619.82","0.0","0.0","400.0","961.54","1756.58","1391.44","5801.87","0.0"
"237","1993","16","Uttarakhand","Nainital","3124.47","2704.33","0.0","0.0","0.0","0.0","1391.72","0.0","1358.11","974.79","708.33","758.06","0.0","100.0","701.89","0.0","0.0","333.33","1150.0","1345.14","1154.44","6181.14","0.0"
"237","1994","16","Uttarakhand","Nainital","2991.76","2959.56","0.0","0.0","0.0","0.0","1279.75","0.0","1591.84","938.36","777.78","877.59","1000.0","142.86","664.43","0.0","0.0","500.0","1000.0","1381.19","1150.8","6072.43","0.0"
"237","1995","16","Uttarakhand","Nainital","2922.95","2647.8","0.0","0.0","0.0","0.0","1202.44","0.0","1446.81","701.61","600.0","1107.44","800.0","111.11","793.02","0.0","0.0","333.33","933.33","1032.86","944.42","6201.0","0.0"
"237","1996","16","Uttarakhand","Nainital","2861.42","3026.73","0.0","0.0","0.0","0.0","1224.55","0.0","1487.65","962.62","727.27","780.82","666.67","142.86","1032.45","0.0","0.0","333.33","880.0","429.64","694.06","5960.72","0.0"
"237","1997","16","Uttarakhand","Nainital","3019.25","2411.97","0.0","0.0","0.0","0.0","2081.02","0.0","1208.79","862.5","583.33","723.28","1000.0","76.92","544.38","0.0","0.0","1000.0","1394.74","487.41","548.17","6236.06","0.0"
"237","1998","16","Uttarakhand","Nainital","2386.39","2922.39","0.0","0.0","0.0","0.0","1113.38","0.0","1363.64","876.71","600.0","727.86","200.0","0.0","837.48","0.0","0.0","500.0","1256.54","480.0","861.72","6245.88","0.0"
"237","1999","16","Uttarakhand","Nainital","2862.54","3140.93","0.0","0.0","0.0","0.0","1363.74","1354.29","1268.04","984.85","777.78","978.81","333.33","0.0","716.05","0.0","0.0","1000.0","880.0","774.19","725.43","6329.53","0.0"
"237","2000","16","Uttarakhand","Nainital","2985.17","3173.65","0.0","0.0","0.0","0.0","1425.79","1574.03","494.38","703.13","750.0","629.03","1000.0","333.33","726.46","0.0","0.0","0.0","1500.0","753.25","708.96","5969.87","0.0"
"237","2001","16","Uttarakhand","Nainital","2969.83","2992.7","0.0","0.0","0.0","1000.0","1332.83","1603.28","1188.12","688.31","1000.0","606.41","1000.0","0.0","780.69","0.0","0.0","0.0","1000.0","681.32","731.55","5969.68","0.0"
"237","2002","16","Uttarakhand","Nainital","2975.26","2990.3","0.0","0.0","0.0","0.0","1117.22","1291.34","1082.64","588.24","555.56","0.0","714.29","0.0","682.57","0.0","0.0","432.4","923.08","689.32","0.0","5790.57","0.0"
"237","2003","16","Uttarakhand","Nainital","2717.45","2954.05","0.0","0.0","0.0","0.0","1332.88","1253.77","1101.85","0.0","0.0","0.0","833.33","333.33","0.0","0.0","0.0","0.0","0.0","841.39","0.0","5789.73","0.0"
"237","2004","16","Uttarakhand","Nainital","2624.85","3241.2","0.0","0.0","0.0","0.0","2025.15","1364.83","1033.9","750.0","500.0","1082.47","1166.67","250.0","634.11","0.0","0.0","0.0","0.0","1388.94","0.0","5629.33","0.0"
"237","2005","16","Uttarakhand","Nainital","2670.6","3051.03","0.0","0.0","0.0","0.0","2032.33","1415.04","1500.0","690.48","500.0","3524.27","0.0","214.29","691.54","0.0","0.0","0.0","0.0","1387.97","0.0","6000.32","0.0"
"237","2006","16","Uttarakhand","Nainital","2640.61","2861.47","0.0","0.0","0.0","0.0","1432.3","1453.49","880.95","705.88","0.0","1064.52","1000.0","600.0","736.69","0.0","0.0","0.0","0.0","1260.26","0.0","6099.87","0.0"
"237","2007","16","Uttarakhand","Nainital","2808.26","3525.66","0.0","0.0","0.0","0.0","1424.08","1502.39","1151.52","822.22","1000.0","715.48","800.0","272.73","838.4","0.0","0.0","0.0","0.0","1829.35","1777.95","6200.41","0.0"
"237","2008","16","Uttarakhand","Nainital","2608.83","3479.09","0.0","0.0","0.0","0.0","1301.91","1236.92","1198.28","428.57","0.0","577.14","1000.0","166.67","927.0","0.0","0.0","0.0","0.0","1908.16","1875.0","5309.34","0.0"
"237","2009","16","Uttarakhand","Nainital","2919.68","3558.37","0.0","0.0","0.0","0.0","1698.41","1427.23","1428.57","790.7","500.0","927.86","1000.0","0.0","1118.54","0.0","0.0","0.0","0.0","1963.82","1482.91","5309.16","0.0"
"237","2010","16","Uttarakhand","Nainital","2547.28","3758.85","0.0","0.0","0.0","0.0","1700.0","1278.35","1516.13","863.64","0.0","0.0","1071.43","0.0","1062.4","0.0","0.0","0.0","0.0","1868.61","0.0","6260.84","0.0"
"237","2011","16","Uttarakhand","Nainital","2940.97","3844.29","0.0","0.0","0.0","0.0","1837.89","1479.17","1311.83","888.89","0.0","0.0","1333.33","0.0","1012.17","0.0","0.0","0.0","0.0","1893.65","0.0","6201.12","0.0"
"237","2012","16","Uttarakhand","Nainital","3086.33","3663.24","0.0","0.0","0.0","0.0","2150.78","1336.88","1760.42","862.75","1000.0","0.0","1111.11","500.0","1279.81","0.0","0.0","0.0","0.0","2697.44","0.0","6250.09","0.0"
"237","2013","16","Uttarakhand","Nainital","3111.79","3655.1","0.0","0.0","0.0","0.0","2131.65","1388.2","1391.3","893.62","0.0","0.0","1375.0","0.0","891.94","0.0","0.0","0.0","0.0","1769.35","0.0","5658.73","0.0"
"237","2014","16","Uttarakhand","Nainital","3203.8","2860.19","0.0","0.0","0.0","0.0","2034.03","1502.11","1176.47","882.35","500.0","0.0","1166.67","0.0","845.49","0.0","0.0","0.0","1000.0","1530.96","0.0","6410.12","0.0"
"237","2015","16","Uttarakhand","Nainital","3394.36","3752.64","0.0","0.0","0.0","0.0","1898.81","1532.0","974.68","897.96","0.0","944.54","1000.0","0.0","1357.56","0.0","0.0","0.0","1000.0","1539.85","1458.95","6520.0","0.0"
"237","2016","16","Uttarakhand","Nainital","3295.98","4012.96","0.0","0.0","0.0","0.0","1334.06","1449.52","1381.71","887.1","568.97","934.18","1300.0","111.11","994.2","0.0","0.0","333.33","0.0","1364.89","0.0","6520.0","0.0"
"237","2017","16","Uttarakhand","Nainital","3496.51","4085.96","0.0","0.0","0.0","0.0","1325.25","1634.79","1462.83","890.03","1000.0","948.94","1379.85","133.33","1084.05","0.0","0.0","0.0","0.0","1395.0","0.0","6900.0","0.0"
"238","1988","16","Uttarakhand","Almorah","1087.4","1000.0","0.0","0.0","0.0","0.0","1136.36","1023.31","1046.88","1000.0","0.0","-1.0","0.0","0.0","800.0","0.0","0.0","0.0","0.0","1000.0","625.0","0.0","0.0"
"238","1989","16","Uttarakhand","Almorah","1094.43","1064.75","0.0","0.0","0.0","0.0","1185.19","1112.9","1069.44","1000.0","0.0","565.11","0.0","0.0","833.33","0.0","0.0","0.0","0.0","1000.0","691.36","0.0","0.0"
"238","1990","16","Uttarakhand","Almorah","1142.29","1030.51","0.0","0.0","0.0","0.0","1188.89","0.0","1248.31","888.89","1000.0","643.73","0.0","125.0","1000.0","0.0","0.0","0.0","0.0","1266.67","825.0","0.0","0.0"
"238","1991","16","Uttarakhand","Almorah","1222.22","982.16","0.0","0.0","0.0","0.0","1140.0","0.0","1152.07","888.89","1000.0","643.73","0.0","187.5","875.0","0.0","0.0","0.0","0.0","1266.67","821.05","0.0","0.0"
"238","1992","16","Uttarakhand","Almorah","1234.33","988.7","0.0","0.0","0.0","0.0","1057.42","0.0","1044.33","888.89","1000.0","638.82","0.0","250.0","734.38","0.0","0.0","0.0","0.0","1266.67","736.84","0.0","0.0"
"238","1993","16","Uttarakhand","Almorah","981.79","1151.1","0.0","0.0","0.0","0.0","1141.63","0.0","992.65","888.89","0.0","616.71","0.0","125.0","1000.0","0.0","0.0","0.0","0.0","1000.0","852.63","0.0","0.0"
"238","1994","16","Uttarakhand","Almorah","1125.49","1057.49","0.0","0.0","0.0","0.0","1137.25","0.0","1192.24","750.0","1000.0","680.79","0.0","142.86","1000.0","0.0","0.0","0.0","0.0","1075.0","938.46","0.0","0.0"
"238","1995","16","Uttarakhand","Almorah","1216.09","1164.73","0.0","0.0","0.0","0.0","1186.44","0.0","1060.98","750.0","1000.0","604.52","0.0","142.86","1078.95","0.0","0.0","0.0","0.0","775.0","876.92","0.0","0.0"
"238","1996","16","Uttarakhand","Almorah","1060.06","1075.94","0.0","0.0","0.0","0.0","1173.91","0.0","896.76","1000.0","1000.0","714.69","0.0","142.86","1052.63","0.0","0.0","0.0","0.0","475.0","769.23","0.0","0.0"
"238","1997","16","Uttarakhand","Almorah","1126.69","1065.69","0.0","0.0","0.0","0.0","1165.96","0.0","1102.45","750.0","1000.0","646.89","0.0","142.86","578.95","0.0","0.0","0.0","0.0","475.0","500.0","0.0","0.0"
"238","1998","16","Uttarakhand","Almorah","1200.66","938.48","0.0","0.0","0.0","0.0","1057.14","0.0","988.89","750.0","1000.0","607.34","0.0","142.86","828.95","0.0","0.0","0.0","0.0","400.0","623.08","0.0","0.0"
"238","1999","16","Uttarakhand","Almorah","1174.59","1221.05","0.0","0.0","0.0","0.0","1227.11","1228.62","1315.99","1000.0","1000.0","714.29","0.0","0.0","1031.25","0.0","0.0","0.0","0.0","750.0","830.51","0.0","0.0"
"238","2000","16","Uttarakhand","Almorah","1357.52","1107.09","0.0","0.0","0.0","0.0","1268.4","1145.45","1152.14","0.0","0.0","565.41","0.0","153.85","428.57","0.0","0.0","0.0","0.0","589.74","438.1","0.0","0.0"
"238","2001","16","Uttarakhand","Almorah","1245.56","935.51","0.0","0.0","0.0","0.0","1176.71","1131.88","985.98","400.0","0.0","534.53","0.0","133.33","421.05","0.0","0.0","0.0","0.0","562.5","463.41","0.0","0.0"
"238","2002","16","Uttarakhand","Almorah","783.22","1023.19","0.0","0.0","0.0","0.0","795.18","821.31","1058.5","666.67","0.0","571.43","0.0","76.92","408.16","0.0","0.0","0.0","666.67","515.15","0.0","0.0","0.0"
"238","2003","16","Uttarakhand","Almorah","844.11","1054.7","0.0","0.0","0.0","0.0","792.98","845.9","1080.86","0.0","0.0","0.0","0.0","250.0","0.0","0.0","0.0","0.0","0.0","1479.45","0.0","0.0","0.0"
"238","2004","16","Uttarakhand","Almorah","1173.54","744.19","0.0","0.0","0.0","0.0","1125.0","1132.12","855.26","0.0","0.0","545.45","0.0","250.0","477.27","0.0","0.0","0.0","0.0","1184.21","0.0","0.0","0.0"
"238","2005","16","Uttarakhand","Almorah","1135.73","1297.99","0.0","0.0","0.0","0.0","1132.95","1090.54","1364.96","1000.0","0.0","4465.28","0.0","229.51","431.03","0.0","0.0","0.0","0.0","1216.22","0.0","0.0","0.0"
"238","2006","16","Uttarakhand","Almorah","1170.72","705.76","0.0","0.0","0.0","0.0","666.67","1069.43","490.81","666.67","0.0","872.81","0.0","428.57","547.17","0.0","0.0","0.0","0.0","550.0","0.0","0.0","0.0"
"238","2007","16","Uttarakhand","Almorah","1200.24","830.61","0.0","0.0","0.0","0.0","1039.22","1203.09","893.09","333.33","0.0","912.88","0.0","181.82","294.74","0.0","0.0","0.0","0.0","1291.67","1084.75","0.0","0.0"
"238","2008","16","Uttarakhand","Almorah","1171.58","821.39","0.0","0.0","0.0","0.0","1083.03","1352.89","825.47","0.0","0.0","638.95","0.0","400.0","250.0","0.0","0.0","0.0","0.0","1317.46","1250.0","0.0","0.0"
"238","2009","16","Uttarakhand","Almorah","1137.58","1000.63","0.0","0.0","0.0","0.0","1065.84","1121.9","946.31","0.0","333.33","788.87","0.0","190.48","508.77","0.0","0.0","0.0","0.0","1337.66","877.42","0.0","0.0"
"238","2010","16","Uttarakhand","Almorah","1103.67","1281.42","0.0","0.0","0.0","0.0","1678.57","1208.32","1107.93","545.45","0.0","0.0","0.0","230.77","642.86","0.0","0.0","0.0","0.0","1297.3","0.0","0.0","0.0"
"238","2011","16","Uttarakhand","Almorah","1253.77","1130.66","0.0","0.0","0.0","0.0","1700.0","1300.4","1216.8","545.45","714.29","0.0","0.0","250.0","678.57","0.0","0.0","0.0","0.0","1389.83","0.0","0.0","0.0"
"238","2012","16","Uttarakhand","Almorah","1248.42","1391.63","0.0","0.0","0.0","0.0","1504.07","1240.5","1216.58","0.0","1000.0","0.0","1000.0","200.0","474.36","0.0","0.0","0.0","0.0","1420.0","0.0","0.0","0.0"
"238","2013","16","Uttarakhand","Almorah","1303.63","1423.46","0.0","0.0","0.0","0.0","1239.8","1211.29","1334.17","666.67","1000.0","0.0","0.0","250.0","695.65","0.0","0.0","0.0","1000.0","1404.76","0.0","0.0","0.0"
"238","2014","16","Uttarakhand","Almorah","1322.01","1080.42","0.0","0.0","0.0","0.0","1131.58","1235.85","1019.39","0.0","800.0","0.0","0.0","266.67","517.24","0.0","0.0","0.0","0.0","714.29","0.0","0.0","0.0"
"238","2015","16","Uttarakhand","Almorah","1228.21","671.82","0.0","0.0","0.0","0.0","660.47","1216.3","836.73","500.0","1000.0","836.9","0.0","307.69","375.0","0.0","0.0","0.0","0.0","1015.55","654.93","0.0","0.0"
"238","2016","16","Uttarakhand","Almorah","1374.8","1087.56","0.0","0.0","0.0","0.0","922.28","1385.0","1044.82","551.72","571.43","805.55","0.0","271.32","383.85","0.0","0.0","0.0","0.0","898.22","0.0","0.0","0.0"
"238","2017","16","Uttarakhand","Almorah","1273.68","1365.53","0.0","0.0","0.0","0.0","1307.12","1091.07","1027.45","609.37","546.39","864.26","1000.0","261.44","842.34","0.0","0.0","0.0","0.0","948.13","0.0","0.0","0.0"
"239","1988","16","Uttarakhand","Pithorgarh","1135.27","1329.24","0.0","0.0","0.0","0.0","1170.73","1441.77","1575.34","0.0","0.0","-1.0","0.0","0.0","1000.0","0.0","0.0","0.0","0.0","1000.0","750.0","0.0","0.0"
"239","1989","16","Uttarakhand","Pithorgarh","1176.2","1176.02","0.0","0.0","0.0","0.0","1320.0","1371.43","1234.57","0.0","0.0","652.31","0.0","0.0","750.0","0.0","0.0","0.0","0.0","1000.0","720.0","0.0","0.0"
"239","1990","16","Uttarakhand","Pithorgarh","1120.1","1305.91","0.0","0.0","0.0","0.0","1575.38","0.0","1526.13","800.0","0.0","734.73","0.0","166.67","1000.0","0.0","0.0","0.0","1000.0","1279.07","895.83","5500.0","0.0"
"239","1991","16","Uttarakhand","Pithorgarh","1211.77","1444.12","0.0","0.0","0.0","0.0","1535.87","0.0","1556.03","800.0","0.0","718.65","0.0","166.67","880.95","0.0","0.0","0.0","1000.0","1279.07","1021.98","5500.0","0.0"
"239","1992","16","Uttarakhand","Pithorgarh","1242.97","1522.27","0.0","0.0","0.0","0.0","1277.01","0.0","1405.45","800.0","0.0","688.1","0.0","166.67","738.1","0.0","0.0","0.0","1000.0","1232.56","945.05","5500.0","0.0"
"239","1993","16","Uttarakhand","Pithorgarh","1173.15","1493.52","0.0","0.0","0.0","0.0","1307.36","0.0","1491.34","800.0","0.0","689.71","500.0","166.67","1000.0","0.0","0.0","0.0","1000.0","1000.0","945.05","5500.0","0.0"
"239","1994","16","Uttarakhand","Pithorgarh","1347.82","1535.23","0.0","0.0","0.0","0.0","1400.31","0.0","1434.52","1000.0","0.0","719.94","0.0","125.0","1015.87","0.0","0.0","0.0","1000.0","1091.55","1032.86","3000.0","0.0"
"239","1995","16","Uttarakhand","Pithorgarh","1354.78","1551.85","0.0","0.0","0.0","0.0","1215.64","0.0","1428.28","800.0","0.0","623.76","0.0","125.0","1079.37","0.0","0.0","0.0","1000.0","781.69","845.79","3000.0","0.0"
"239","1996","16","Uttarakhand","Pithorgarh","1285.11","1461.26","0.0","0.0","0.0","0.0","1088.02","0.0","1364.62","1000.0","0.0","753.89","0.0","125.0","1063.49","0.0","0.0","0.0","1000.0","471.83","635.51","3000.0","0.0"
"239","1997","16","Uttarakhand","Pithorgarh","1175.31","1492.28","0.0","0.0","0.0","0.0","1039.63","0.0","1297.06","1000.0","0.0","678.93","0.0","125.0","587.3","0.0","0.0","0.0","2000.0","492.96","509.35","3000.0","0.0"
"239","1998","16","Uttarakhand","Pithorgarh","1246.5","1220.15","0.0","0.0","0.0","0.0","1049.72","0.0","1041.02","1000.0","0.0","654.88","0.0","125.0","841.27","0.0","0.0","0.0","1000.0","415.49","532.71","3000.0","0.0"
"239","1999","16","Uttarakhand","Pithorgarh","1083.24","1439.57","0.0","0.0","0.0","0.0","1239.07","1524.64","1235.5","1000.0","0.0","761.62","0.0","0.0","1026.32","0.0","0.0","0.0","1000.0","767.61","837.0","3000.0","0.0"
